Updated,Type,Module,Source,F/P,Data
2025-06-17 08:22:13,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,awbtravelsandtours.com
2025-06-17 08:29:11,AFFILIATE_EMAILADDR,sfp_email,"{'asn': 16509, 'name': 'AMAZON-02', 'description_short': 'Amazon.com, Inc.', 'description_full': ['Amazon.com, Inc.'], 'country_code': 'US', 'website': 'https://www.amazon.com', 'email_contacts': ['trustandsafety@support.aws.com', 'aws-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'aws-rpki-routing-poc@amazon.com', 'ipmanagement@amazon.com'], 'abuse_contacts': ['trustandsafety@support.aws.com'], 'looking_glass': None, 'traffic_estimation': None, 'traffic_ratio': 'Balanced', 'owner_address': ['1918 8th Ave', 'SEATTLE', 'WA', '98101-1244', 'US'], 'rir_allocation': {'rir_name': None, 'country_code': None, 'date_allocated': None, 'allocation_status': 'assigned'}, 'iana_assignment': {'assignment_status': 'assigned', 'description': 'Assigned by ARIN', 'whois_server': 'whois.arin.net', 'date_assigned': None}, 'date_updated': '2025-06-06 05:57:07'}",0,aws-routing-poc@amazon.com
2025-06-17 08:29:11,AFFILIATE_EMAILADDR,sfp_email,"{'asn': 16509, 'name': 'AMAZON-02', 'description_short': 'Amazon.com, Inc.', 'description_full': ['Amazon.com, Inc.'], 'country_code': 'US', 'website': 'https://www.amazon.com', 'email_contacts': ['trustandsafety@support.aws.com', 'aws-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'aws-rpki-routing-poc@amazon.com', 'ipmanagement@amazon.com'], 'abuse_contacts': ['trustandsafety@support.aws.com'], 'looking_glass': None, 'traffic_estimation': None, 'traffic_ratio': 'Balanced', 'owner_address': ['1918 8th Ave', 'SEATTLE', 'WA', '98101-1244', 'US'], 'rir_allocation': {'rir_name': None, 'country_code': None, 'date_allocated': None, 'allocation_status': 'assigned'}, 'iana_assignment': {'assignment_status': 'assigned', 'description': 'Assigned by ARIN', 'whois_server': 'whois.arin.net', 'date_assigned': None}, 'date_updated': '2025-06-06 05:57:07'}",0,aws-rpki-routing-poc@amazon.com
2025-06-17 08:44:21,SIMILARDOMAIN,sfp_tldsearch,axiombolt.trade,0,axiombolt.cust.dev.thingdust.io
2025-06-17 08:35:08,SIMILARDOMAIN,sfp_tldsearch,axiombolt.trade,0,axiombolt.fun
2025-06-17 08:35:12,AFFILIATE_EMAILADDR,sfp_email,"Domain Name: AXIOMBOLT.FUN
Registry Domain ID: D555176118-CNIC
Registrar WHOIS Server: whois.unstoppabledomains.com
Registrar URL: https://unstoppabledomains.com
Updated Date: 2025-05-31T18:46:36.0Z
Creation Date: 2025-05-26T18:45:07.0Z
Registry Expiry Date: 2026-05-26T23:59:59.0Z
Registrar: Unstoppable Domains, Inc.
Registrar IANA ID: 4326
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
Registrant Organization: Intershore Consult (BVI) LTD
Registrant State/Province: Tortola
Registrant Country: VG
Registrant Email: Please query the RDDS service of the Registrar of Record identified in this output for information on how to contact the Registrant, Admin, or Tech contact of the queried domain name.
Admin Email: Please query the RDDS service of the Registrar of Record identified in this outpu",0,axiombolt.fun@whoisprotection.domains
2025-06-17 08:44:22,SIMILARDOMAIN,sfp_tldsearch,axiombolt.trade,0,axiombolt.reservd.disrec.thingdust.io
2025-06-17 08:12:26,INTERNET_NAME,sfp_dnsresolve,"[{'issuer_ca_id': 295814, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R10"", 'common_name': 'axiombolt.trade', 'name_value': '*.axiombolt.trade\naxiombolt.trade', 'id': 19054443895, 'entry_timestamp': '2025-06-16T13:59:06.867', 'not_before': '2025-06-16T13:00:36', 'not_after': '2025-09-14T13:00:35', 'serial_number': '0620b0fe7f2211138b4158fbdcd6839785c3', 'result_count': 3}, {'issuer_ca_id': 295814, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R10"", 'common_name': 'axiombolt.trade', 'name_value': '*.axiombolt.trade\naxiombolt.trade', 'id': 19054474458, 'entry_timestamp': '2025-06-16T13:59:06.645', 'not_before': '2025-06-16T13:00:36', 'not_after': '2025-09-14T13:00:35', 'serial_number': '0620b0fe7f2211138b4158fbdcd6839785c3', 'result_count': 3}, {'issuer_ca_id': 295815, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R11"", 'common_name': 'axiombolt.trade', 'name_value': 'axiombolt.trade', 'id': 18692946218, 'entry_timestamp': '2025-05-29T14:58:50.068', 'not_before': '2025-05-29T14:00:13', 'not_after': '2025-08-27T14:00:12",0,axiombolt.trade
2025-06-17 08:10:48,INTERNET_NAME,SpiderFoot UI,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:48,DOMAIN_NAME,SpiderFoot UI,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:19:52,INTERNET_NAME,sfp_dnsresolve,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            06:20:b0:fe:7f:22:11:13:8b:41:58:fb:dc:d6:83:97:85:c3
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R10
        Validity
            Not Before: Jun 16 13:00:36 2025 GMT
            Not After : Sep 14 13:00:35 2025 GMT
        Subject: CN=axiombolt.trade
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (4096 bit)
                Modulus:
                    00:9e:9c:46:17:ca:7b:c7:94:94:cb:e1:c3:31:7a:
                    96:e9:c2:5c:96:00:9c:c8:6d:24:73:ef:a8:55:3e:
                    e3:ad:58:24:d6:33:d8:44:94:a3:dd:21:8d:54:d7:
                    6c:e1:64:66:ef:0c:bb:b8:34:55:cc:79:b3:1c:0c:
                    7f:e0:ce:c5:44:a0:22:3e:98:b0:aa:fc:4f:98:fb:
                    b8:2b:c2:75:03:99:d5:74:be:d5:cf:a3:17:7b:ea:
                    50:3b:e6:d3:a9:a4:13:7c:9f:97:3a:b3:40:c0:db:
                    b1:bf:94:d",0,axiombolt.trade
2025-06-17 08:16:57,INTERNET_NAME,sfp_dnsresolve,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            06:20:b0:fe:7f:22:11:13:8b:41:58:fb:dc:d6:83:97:85:c3
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R10
        Validity
            Not Before: Jun 16 13:00:36 2025 GMT
            Not After : Sep 14 13:00:35 2025 GMT
        Subject: CN=axiombolt.trade
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (4096 bit)
                Modulus:
                    00:9e:9c:46:17:ca:7b:c7:94:94:cb:e1:c3:31:7a:
                    96:e9:c2:5c:96:00:9c:c8:6d:24:73:ef:a8:55:3e:
                    e3:ad:58:24:d6:33:d8:44:94:a3:dd:21:8d:54:d7:
                    6c:e1:64:66:ef:0c:bb:b8:34:55:cc:79:b3:1c:0c:
                    7f:e0:ce:c5:44:a0:22:3e:98:b0:aa:fc:4f:98:fb:
                    b8:2b:c2:75:03:99:d5:74:be:d5:cf:a3:17:7b:ea:
                    50:3b:e6:d3:a9:a4:13:7c:9f:97:3a:b3:40:c0:db:
                    b1:bf:94:d",0,axiombolt.trade
2025-06-17 08:10:52,INTERNET_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:52,DOMAIN_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:52,INTERNET_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:52,DOMAIN_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:53,INTERNET_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:53,DOMAIN_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:53,INTERNET_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:53,DOMAIN_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:55,INTERNET_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:55,DOMAIN_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:56,INTERNET_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:10:56,DOMAIN_NAME,sfp_crt,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:11:39,DOMAIN_NAME,sfp_dnsresolve,axiombolt.trade,0,axiombolt.trade
2025-06-17 08:12:49,RAW_DNS_RECORDS,sfp_dnsraw,axiombolt.trade,0,"axiombolt.trade. 14400 IN NS salvador.ns.porkbun.com.
axiombolt.trade. 14400 IN NS curitiba.ns.porkbun.com.
axiombolt.trade. 14400 IN NS fortaleza.ns.porkbun.com.
axiombolt.trade. 14400 IN NS maceio.ns.porkbun.com."
2025-06-17 08:33:40,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: MOUNJAROPARAPOBRE.COM
   Registry Domain ID: 2991933201_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.namecheap.com
   Registrar URL: http://www.namecheap.com
   Updated Date: 2025-06-15T16:42:01Z
   Creation Date: 2025-06-15T16:41:57Z
   Registry Expiry Date: 2026-06-15T16:41:57Z
   Registrar: NameCheap, Inc.
   Registrar IANA ID: 1068
   Registrar Abuse Contact Email: abuse@namecheap.com
   Registrar Abuse Contact Phone: +1.6613102107
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: DNS1.REGISTRAR-SERVERS.COM
   Name Server: DNS2.REGISTRAR-SERVERS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:33:05Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration ",0,bbf03ed5079447f592240cc808b17e4b.protect@withheldforprivacy.com
2025-06-17 08:22:17,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,bking216.com
2025-06-17 08:33:41,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,bking216.com,0,bking216.com
2025-06-17 08:25:21,CO_HOSTED_SITE,sfp_crt,cname.vercel-dns.com,0,blog3.cname.vercel-dns.com
2025-06-17 08:25:23,CO_HOSTED_SITE,sfp_crt,cname.vercel-dns.com,0,blog3.cname.vercel-dns.com
2025-06-17 08:25:24,CO_HOSTED_SITE,sfp_crt,cname.vercel-dns.com,0,blog3.cname.vercel-dns.com
2025-06-17 08:33:49,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,bsnklawassociate.com,0,bsnklawassociate.com
2025-06-17 08:22:17,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,bsnklawassociate.com
2025-06-17 08:34:04,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: BKING216.COM
   Registry Domain ID: 2991931041_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.namecheap.com
   Registrar URL: http://www.namecheap.com
   Updated Date: 2025-06-15T16:09:51Z
   Creation Date: 2025-06-15T16:07:36Z
   Registry Expiry Date: 2026-06-15T16:07:36Z
   Registrar: NameCheap, Inc.
   Registrar IANA ID: 1068
   Registrar Abuse Contact Email: abuse@namecheap.com
   Registrar Abuse Contact Phone: +1.6613102107
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: ATHENA.NS.CLOUDFLARE.COM
   Name Server: DILBERT.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:33:19Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the regis",0,c1d95dd8c68e4f4a9953e7f26deb8bd9.protect@withheldforprivacy.com
2025-06-17 08:33:04,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: CONVERTLIKEAPRO.COM
   Registry Domain ID: 2991925371_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.namecheap.com
   Registrar URL: http://www.namecheap.com
   Updated Date: 2025-06-15T14:53:42Z
   Creation Date: 2025-06-15T14:53:37Z
   Registry Expiry Date: 2026-06-15T14:53:37Z
   Registrar: NameCheap, Inc.
   Registrar IANA ID: 1068
   Registrar Abuse Contact Email: abuse@namecheap.com
   Registrar Abuse Contact Phone: +1.6613102107
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: DNS1.REGISTRAR-SERVERS.COM
   Name Server: DNS2.REGISTRAR-SERVERS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:32:34Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in",0,cb152b8b21aa4798913c64a1bd690181.protect@withheldforprivacy.com
2025-06-17 08:35:12,AFFILIATE_EMAILADDR,sfp_email,"% Copyright (c) Nic.br - Use of this data is governed by the Use and
% Privacy Policy at https://registro.br/upp . Distribution,
% commercialization, reproduction, and use for advertising or similar
% purposes are expressly prohibited.
% 2025-06-17T04:35:03-03:00 - 194.88.96.159

domain:      experi.com.br
owner:       Petro Cardoso
owner-c:     PECAR521
tech-c:      PECAR522
nserver:     ns41.domaincontrol.com
nsstat:      20250615 AA
nslastaa:    20250615
nserver:     ns42.domaincontrol.com
nsstat:      20250615 AA
nslastaa:    20250615
saci:        yes
created:     20250417 #29446717
changed:     20250417
expires:     20260417
status:      published
provider:    GODADDY (86)

nic-hdl-br:  PECAR521
person:      Petro Cardoso
created:     20250417
changed:     20250417
provider:    GODADDY (86)

nic-hdl-br:  PECAR522
person:      Petro Cardoso
created:     20250417
changed:     20250417
provider:    GODADDY (86)

% Security and mail abuse issues should also be addressed to cert.br,
% respectivelly to cert@ce",0,cert@cert.br
2025-06-17 08:32:24,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,chamlalmo.com,0,chamlalmo.com
2025-06-17 08:22:15,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,chamlalmo.com
2025-06-17 08:32:35,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,chenmtrec.com,0,chenmtrec.com
2025-06-17 08:22:15,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,chenmtrec.com
2025-06-17 08:16:41,INTERNET_NAME,sfp_dnsresolve,www.axiombolt.trade,0,cname.vercel-dns.com
2025-06-17 08:16:58,AFFILIATE_INTERNET_NAME,sfp_dnsraw,www.axiombolt.trade,0,cname.vercel-dns.com
2025-06-17 08:32:38,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,convertlikeapro.com,0,convertlikeapro.com
2025-06-17 08:22:15,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,convertlikeapro.com
2025-06-17 08:32:22,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,cuanos.com,0,cuanos.com
2025-06-17 08:22:14,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,cuanos.com
2025-06-17 08:32:51,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: CUANOS.COM
   Registry Domain ID: 2991891110_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.namesrs.com
   Registrar URL: http://www.namesrs.com
   Updated Date: 2025-06-15T05:18:50Z
   Creation Date: 2025-06-15T05:18:48Z
   Registry Expiry Date: 2026-06-15T05:18:48Z
   Registrar: Name SRS AB
   Registrar IANA ID: 638
   Registrar Abuse Contact Email: abuse@namesrs.com
   Registrar Abuse Contact Phone: +46.313011220
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS1.DNS-PARKING.COM
   Name Server: NS2.DNS-PARKING.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:32:03Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to",0,cuanos.com@shieldwhois.com
2025-06-17 08:12:49,PROVIDER_DNS,sfp_dnsraw,axiombolt.trade,0,curitiba.ns.porkbun.com
2025-06-17 08:12:49,AFFILIATE_INTERNET_NAME,sfp_dnsraw,axiombolt.trade,0,curitiba.ns.porkbun.com
2025-06-17 08:32:26,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,d3voo.com,0,d3voo.com
2025-06-17 08:22:15,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,d3voo.com
2025-06-17 08:29:38,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,david916.com,0,david916.com
2025-06-17 08:15:34,CO_HOSTED_SITE,sfp_robtex,76.76.21.21,0,david916.com
2025-06-17 08:32:15,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,daywallpaper.com,0,daywallpaper.com
2025-06-17 08:22:14,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,daywallpaper.com
2025-06-17 08:32:29,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,dbaunlimited.com,0,dbaunlimited.com
2025-06-17 08:22:15,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,dbaunlimited.com
2025-06-17 08:32:32,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,deadzonewifi.com,0,deadzonewifi.com
2025-06-17 08:22:15,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,deadzonewifi.com
2025-06-17 08:34:45,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: NBOTECHLABS.COM
   Registry Domain ID: 2991898611_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.ownregistrar.com
   Registrar URL: http://www.ownregistrar.com
   Updated Date: 2025-06-15T12:06:30Z
   Creation Date: 2025-06-15T07:45:32Z
   Registry Expiry Date: 2026-06-15T07:45:32Z
   Registrar: OwnRegistrar, Inc.
   Registrar IANA ID: 1250
   Registrar Abuse Contact Email: abuse@ownregistrar.com
   Registrar Abuse Contact Phone: +1.2124016235
   Domain Status: ok https://icann.org/epp#ok
   Name Server: AIDEN.NS.CLOUDFLARE.COM
   Name Server: RIHANA.NS.CLOUDFLARE.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:34:21Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire",0,dennisrkibet@gmail.com
2025-06-17 08:31:42,AFFILIATE_EMAILADDR,sfp_email,"Domain Name: pumpvibe.us
Registry Domain ID: D55F4EBD882794E1CA1A0A6B261654FBE-GDREG
Registrar WHOIS Server: whois.namecheap.com
Registrar URL: http://www.namecheap.com
Updated Date: 2025-06-16T21:53:48Z
Creation Date: 2025-06-16T21:50:45Z
Registry Expiry Date: 2026-06-16T21:50:45Z
Registrar: NameCheap, Inc.
Registrar IANA ID: 1068
Registrar Abuse Contact Email: abuse@namecheap.com
Registrar Abuse Contact Phone: +1.6613102107
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: addPeriod https://icann.org/epp#addPeriod
Registry Registrant ID: C209ACB862A8E4140B29FADDF9016E5EC-GDREG
Registrant Name: Devvv Pump
Registrant Organization: PumpDope
Registrant Street: Pump Street
Registrant Street:
Registrant Street:
Registrant City: Austin
Registrant State/Province: Texas
Registrant Postal Code: 88595
Registrant Country: UA
Registrant Phone: +380.737620493
",0,devvvpump@gmail.com
2025-06-17 08:36:18,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,198.51.44.13,0,dns1.p13.nsone.net
2025-06-17 08:36:17,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2620:4d:4000:6259:7:13:0:1,0,dns1.p13.nsone.net
2025-06-17 08:35:42,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,198.51.45.13,0,dns2.p13.nsone.net
2025-06-17 08:35:41,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2a00:edc0:6259:7:13::2,0,dns2.p13.nsone.net
2025-06-17 08:22:14,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,docourier.com
2025-06-17 08:32:01,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,docourier.com,0,docourier.com
2025-06-17 08:36:17,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: NSONE.NET
   Registry Domain ID: 1709139474_DOMAIN_NET-VRSN
   Registrar WHOIS Server: whois.corporatedomains.com
   Registrar URL: http://cscdbs.com
   Updated Date: 2025-03-22T05:24:54Z
   Creation Date: 2012-03-26T19:36:02Z
   Registry Expiry Date: 2026-03-26T19:36:02Z
   Registrar: CSC Corporate Domains, Inc.
   Registrar IANA ID: 299
   Registrar Abuse Contact Email: domainabuse@cscglobal.com
   Registrar Abuse Contact Phone: 8887802723
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: DNS1.P01.NSONE.NET
   Name Server: DNS2.P01.NSONE.NET
   Name Server: DNS3.P01.NSONE.NET
   Name Server: DNS4.P01.NSONE.NET
   DNSSEC: signedDelegation
   DNSSEC DS Data: 48553 13 2 70480F540A700DF71B69963891948C82EAB32E9CD1D49D3C262F3B80609A75BC
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:35:35Z <<<

For more information on Whois status codes, pl",0,domainabuse@cscglobal.com
2025-06-17 08:59:21,AFFILIATE_EMAILADDR,sfp_email,"Domain Name: vercel-dns.org
Registry Domain ID: 461128c686f94612b802dd872d2aa2be-LROR
Registrar WHOIS Server: whois.tucows.com
Registrar URL: http://www.tucows.com
Updated Date: 2025-04-11T21:20:20Z
Creation Date: 2020-04-13T09:57:44Z
Registry Expiry Date: 2026-04-13T09:57:44Z
Registrar: Tucows Domains Inc.
Registrar IANA ID: 69
Registrar Abuse Contact Email: domainabuse@tucows.com
Registrar Abuse Contact Phone: +1.4165350123
Domain Status: ok https://icann.org/epp#ok
Registry Registrant ID: REDACTED
Registrant Name: REDACTED
Registrant Organization: Data Protected
Registrant Street: REDACTED
Registrant City: REDACTED
Registrant State/Province: CA
Registrant Postal Code: REDACTED
Registrant Country: US
Registrant Phone: REDACTED
Registrant Phone Ext: REDACTED
Registrant Fax: REDACTED
Registrant Fax Ext: REDACTED
Registrant Email: REDACTED
Registry Admin ID: REDACTED
Admin Name: REDACTED
Admin Organization: REDACTED
Admin Street: REDACTED
Admin City: REDACTED
Admin State/Province:",0,domainabuse@tucows.com
2025-06-17 08:29:52,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: VERCEL-DNS.COM
   Registry Domain ID: 2514230885_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.tucows.com
   Registrar URL: http://www.tucows.com
   Updated Date: 2025-04-06T21:18:27Z
   Creation Date: 2020-04-13T09:54:06Z
   Registry Expiry Date: 2026-04-13T09:54:06Z
   Registrar: Tucows Domains Inc.
   Registrar IANA ID: 69
   Registrar Abuse Contact Email: domainabuse@tucows.com
   Registrar Abuse Contact Phone: +1.4165350123
   Domain Status: ok https://icann.org/epp#ok
   Name Server: NS1.VERCEL-DNS.COM
   Name Server: NS2.VERCEL-DNS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:22:31Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not nece",0,domainabuse@tucows.com
2025-06-17 08:59:21,AFFILIATE_EMAILADDR,sfp_email,"Domain Name: vercel-dns.org
Registry Domain ID: 461128c686f94612b802dd872d2aa2be-LROR
Registrar WHOIS Server: whois.tucows.com
Registrar URL: http://www.tucows.com
Updated Date: 2025-04-11T21:20:20Z
Creation Date: 2020-04-13T09:57:44Z
Registry Expiry Date: 2026-04-13T09:57:44Z
Registrar: Tucows Domains Inc.
Registrar IANA ID: 69
Registrar Abuse Contact Email: domainabuse@tucows.com
Registrar Abuse Contact Phone: +1.4165350123
Domain Status: ok https://icann.org/epp#ok
Registry Registrant ID: REDACTED
Registrant Name: REDACTED
Registrant Organization: Data Protected
Registrant Street: REDACTED
Registrant City: REDACTED
Registrant State/Province: CA
Registrant Postal Code: REDACTED
Registrant Country: US
Registrant Phone: REDACTED
Registrant Phone Ext: REDACTED
Registrant Fax: REDACTED
Registrant Fax Ext: REDACTED
Registrant Email: REDACTED
Registry Admin ID: REDACTED
Admin Name: REDACTED
Admin Organization: REDACTED
Admin Street: REDACTED
Admin City: REDACTED
Admin State/Province:",0,domains@registrar.vercel.com
2025-06-17 08:29:52,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: VERCEL-DNS.COM
   Registry Domain ID: 2514230885_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.tucows.com
   Registrar URL: http://www.tucows.com
   Updated Date: 2025-04-06T21:18:27Z
   Creation Date: 2020-04-13T09:54:06Z
   Registry Expiry Date: 2026-04-13T09:54:06Z
   Registrar: Tucows Domains Inc.
   Registrar IANA ID: 69
   Registrar Abuse Contact Email: domainabuse@tucows.com
   Registrar Abuse Contact Phone: +1.4165350123
   Domain Status: ok https://icann.org/epp#ok
   Name Server: NS1.VERCEL-DNS.COM
   Name Server: NS2.VERCEL-DNS.COM
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2025-06-17T07:22:31Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not nece",0,domains@registrar.vercel.com
2025-06-17 08:32:03,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,donbakioilandgas.com,0,donbakioilandgas.com
2025-06-17 08:22:14,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,donbakioilandgas.com
2025-06-17 08:32:19,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,donnguyenandassociates.com,0,donnguyenandassociates.com
2025-06-17 08:22:14,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,donnguyenandassociates.com
2025-06-17 08:22:14,CO_HOSTED_SITE,sfp_alienvault,76.76.21.21,0,drishticoin.com
2025-06-17 08:31:52,CO_HOSTED_SITE_DOMAIN,sfp_dnsresolve,drishticoin.com,0,drishticoin.com
